"","CUS_ID","T_USAGE","PAGEVIEWS","GENDER","SCHOOL","LOCATION"
"1155",2654,780446,28649,"남자","대졸","서울"
"1156",2657,617590,32882,"여자","고졸","서울"
"1157",2659,689204,15458,"남자","대졸","서울"
"1158",2660,1207329,33028,"남자","대졸","서울"
"1159",2661,572394,19251,"여자","대학원졸","서울"
"1160",2662,1112144,40724,"남자","대학원졸","서울"
"1161",2663,608230,31930,"남자","대졸","그외"
"1162",2664,697193,54349,"남자","고졸","서울"
"1163",2665,838694,35286,"여자","대졸","그외"
"1164",2666,234468,5885,"여자","대졸","서울"
"1165",2667,195345,12159,"남자","고졸","그외"
"1166",2668,628482,35018,"여자","고졸","서울"
"1167",2672,871321,14699,"남자","대학원졸","그외"
"1168",2673,586453,21059,"남자","대졸","서울"
"1169",2675,570256,19098,"여자","고졸","서울"
"1170",2678,286865,14516,"여자","고졸","서울"
"1171",2679,343710,10712,"남자","대졸","그외"
"1172",2683,138144,10932,"여자","대졸","그외"
"1173",2685,866717,21088,"남자","대졸","서울"
"1174",2690,373839,17144,"남자","대졸","서울"
"1175",2693,385433,7975,"남자","고졸","그외"
"1176",2696,278401,12076,"여자","대졸","서울"
"1177",2697,382484,14160,"남자","대학원졸","서울"
"1178",2699,152257,6781,"여자","대졸","서울"
"1179",2702,1122961,23592,"여자","대졸","그외"
"1180",2704,236508,9900,"여자","대졸","서울"
"1181",2705,288010,9403,"여자","고졸","서울"
"1182",2706,118878,4090,"남자","대학원졸","그외"
"1183",2707,1002495,31280,"남자","고졸","서울"
"1184",2708,350166,17328,"여자","대졸","그외"
"1185",2709,151785,10275,"남자","대졸","그외"
"1186",2713,573734,20275,"여자","대졸","그외"
"1187",2714,1254955,71608,"여자","대졸","서울"
"1188",2716,754121,40882,"남자","대졸","그외"
"1189",2717,461611,29259,"남자","고졸","그외"
"1190",2718,374567,9032,"남자","대졸","그외"
"1191",2723,236951,12817,"남자","대졸","그외"
"1192",2725,372848,9088,"남자","대졸","서울"
"1193",2726,300126,14552,"남자","고졸","그외"
"1194",2727,309614,13599,"남자","대졸","그외"
"1195",2728,1039841,29894,"남자","대졸","서울"
"1196",2729,875146,32006,"여자","대졸","서울"
"1197",2732,267428,10473,"남자","대졸","서울"
"1198",2733,450466,22345,"남자","대졸","서울"
"1199",2734,553784,31299,"여자","대졸","그외"
"1200",2736,399709,22337,"남자","대졸","서울"
"1201",2737,44008,1276,"여자","중졸이하","서울"
"1202",2740,589987,45255,"여자","고졸","서울"
"1203",2741,941679,48942,"여자","고졸","서울"
"1204",2743,325710,16444,"남자","대졸","서울"
"1205",2744,75204,3889,"여자","대졸","그외"
"1206",2746,274100,11720,"남자","대졸","그외"
"1207",2747,478120,18314,"여자","대졸","그외"
"1208",2750,831103,28142,"남자","고졸","서울"
"1209",2752,772070,26192,"여자","대졸","서울"
"1210",2753,469964,30238,"남자","고졸","서울"
"1211",2754,585986,26380,"남자","대졸","그외"
"1212",2759,434826,16073,"남자","대졸","그외"
"1213",2760,413978,22424,"남자","대졸","서울"
"1214",2774,443564,11043,"여자","대졸","그외"
"1215",2777,433980,13923,"남자","대졸","그외"
"1216",2778,352672,13974,"남자","고졸","그외"
"1217",2779,2286471,140878,"남자","대졸","그외"
"1218",2783,317229,8898,"여자","대졸","그외"
"1219",2784,408007,20268,"여자","대졸","서울"
"1220",2785,225639,8436,"남자","대졸","그외"
"1221",2787,1766805,83156,"남자","대졸","서울"
"1222",2789,80320,2569,"남자","고졸","그외"
"1223",2791,146853,8302,"남자","대졸","서울"
"1224",2792,577277,28501,"여자","대졸","서울"
"1225",2796,573795,12004,"남자","대졸","그외"
"1226",2797,1109319,54635,"남자","대학원졸","서울"
"1227",2798,350128,11203,"여자","고졸","서울"
"1228",2801,876201,39615,"남자","대졸","그외"
"1229",2804,365099,18392,"여자","대졸","그외"
"1230",2805,164724,4755,"여자","고졸","서울"
"1231",2806,170799,8507,"남자","대졸","그외"
"1232",2807,83144,3502,"남자","대졸","그외"
"1233",2809,356532,13183,"여자","대졸","서울"
"1234",2816,223668,9484,"여자","대졸","서울"
"1235",2817,599927,34411,"여자","대졸","서울"
"1236",2818,1017449,41008,"여자","대졸","서울"
"1237",2820,120330,10702,"여자","대졸","그외"
"1238",2821,286266,17375,"남자","대졸","그외"
"1239",2822,1059438,51530,"남자","대졸","서울"
"1240",2827,294482,12468,"여자","대학원졸","서울"
"1241",2833,851582,40726,"남자","대졸","서울"
"1242",2835,476026,34083,"여자","대졸","서울"
"1243",2837,332165,11264,"여자","고졸","그외"
"1244",2838,518539,9555,"여자","고졸","서울"
"1245",2840,139160,5177,"여자","중졸이하","서울"
"1246",2844,436373,16264,"여자","대학원졸","서울"
"1247",2848,133765,9787,"남자","고졸","서울"
"1248",2850,653354,20726,"남자","대학원졸","서울"
"1249",2851,166267,7206,"남자","고졸","그외"
"1250",2852,330459,16571,"남자","고졸","서울"
"1251",2853,351674,13105,"여자","대졸","그외"
"1252",2854,844252,43228,"여자","대졸","그외"
"1253",2855,657632,32122,"여자","대졸","서울"
"1254",2856,604491,46185,"여자","고졸","서울"
"1255",2858,1047659,36718,"여자","대졸","서울"
"1256",2859,1015583,50545,"남자","고졸","서울"
"1257",2863,378882,9630,"여자","고졸","그외"
"1258",2867,679465,29024,"여자","대졸","서울"
"1259",2872,482041,18575,"남자","대졸","그외"
"1260",2876,740014,25519,"남자","대졸","그외"
"1261",2881,457280,24255,"여자","고졸","그외"
"1262",2884,421018,17908,"여자","대졸","서울"
"1263",2887,277722,11698,"남자","대학원졸","그외"
"1264",2888,647190,18617,"남자","대졸","서울"
"1265",2890,463686,23518,"남자","고졸","서울"
"1266",2893,50639,1940,"남자","대졸","그외"
"1267",2896,148524,8893,"남자","대학원졸","그외"
"1268",2897,506634,25788,"여자","대졸","서울"
"1269",2901,585515,24628,"여자","대졸","서울"
"1270",2905,210756,13608,"여자","대졸","서울"
"1271",2906,341283,15658,"남자","대졸","그외"
"1272",2911,215653,16663,"여자","대졸","서울"
"1273",2912,120338,4537,"남자","대졸","그외"
"1274",2913,40077,1708,"여자","고졸","그외"
"1275",2916,612901,21188,"여자","고졸","서울"
"1276",2919,240202,9114,"여자","대졸","서울"
"1277",2920,221186,14647,"여자","고졸","그외"
"1278",2926,97731,5578,"남자","대졸","그외"
"1279",2930,64428,5784,"여자","대졸","그외"
"1280",2933,643895,27782,"여자","대졸","서울"
"1281",2934,1105961,40638,"남자","대학원졸","서울"
"1282",2939,959181,30142,"남자","대졸","그외"
"1283",2941,1044186,39340,"남자","고졸","서울"
"1284",2942,555306,26492,"남자","대졸","그외"
"1285",2945,610282,33955,"남자","대학원졸","서울"
"1286",2949,44261,2884,"여자","대졸","서울"
"1287",2952,296565,13796,"여자","고졸","그외"
"1288",2953,449329,13754,"여자","대졸","서울"
"1289",2955,1038888,42344,"여자","고졸","서울"
"1290",2956,683425,21181,"여자","고졸","서울"
"1291",2958,64488,1948,"남자","대졸","그외"
"1292",2959,813677,45286,"남자","대졸","서울"
"1293",2961,89215,3401,"남자","대졸","그외"
"1294",2970,148255,7493,"남자","대졸","그외"
"1295",2971,476782,21220,"남자","고졸","서울"
"1296",2972,1457682,31289,"남자","대졸","서울"
"1297",2973,924625,65956,"남자","대졸","서울"
"1298",2975,247185,7693,"남자","대졸","그외"
"1299",2978,894724,34720,"남자","고졸","서울"
"1300",2982,350950,17181,"여자","대학원졸","서울"
"1301",2983,390463,14349,"여자","대졸","서울"
"1302",2990,147140,16315,"남자","대졸","그외"
"1303",2992,397098,18111,"남자","대졸","서울"
"1304",2993,203169,15844,"남자","대졸","그외"
"1305",2994,293731,12541,"남자","고졸","그외"
"1306",2997,499781,19333,"남자","대졸","그외"
"1307",2999,300823,8236,"남자","대학원졸","그외"
"1308",3000,529826,35709,"남자","고졸","그외"
"1309",3001,1288427,45840,"여자","대학원졸","서울"
"1310",3002,205638,17931,"남자","고졸","그외"
"1311",3004,344414,12052,"여자","대졸","서울"
"1312",3006,36266,2806,"남자","대졸","그외"
"1313",3009,702507,25396,"여자","대졸","서울"
"1314",3010,505329,20773,"여자","대졸","서울"
"1315",3011,226022,7837,"남자","고졸","서울"
"1316",3012,210743,11095,"남자","대졸","그외"
"1317",3016,1335574,64877,"남자","대졸","그외"
"1318",3018,973437,51883,"여자","대졸","서울"
"1319",3028,1182405,68209,"남자","고졸","서울"
"1320",3029,284054,12363,"여자","대졸","그외"
"1321",3033,451429,14170,"여자","대졸","그외"
"1322",3035,356134,8638,"여자","대졸","그외"
"1323",3036,264043,8818,"여자","대졸","서울"
"1324",3038,499170,16387,"여자","고졸","그외"
"1325",3039,1399347,42003,"남자","고졸","서울"
"1326",3044,630841,28872,"남자","대졸","서울"
"1327",3045,652862,29952,"여자","고졸","서울"
"1328",3046,845945,26531,"남자","대졸","서울"
"1329",3051,618463,25751,"남자","대졸","그외"
"1330",3058,855156,21527,"남자","대졸","서울"
"1331",3060,426194,19469,"남자","대졸","그외"
"1332",3061,930948,27501,"여자","고졸","서울"
"1333",3065,226582,13291,"여자","대졸","그외"
"1334",3069,317585,13295,"남자","대졸","그외"
"1335",3070,530969,23382,"여자","대학원졸","서울"
"1336",3075,629085,24965,"여자","고졸","서울"
"1337",3076,253077,11041,"여자","대졸","그외"
"1338",3079,252291,9939,"여자","대졸","그외"
"1339",3082,880399,30262,"여자","대졸","서울"
"1340",3084,166911,5488,"남자","대졸","그외"
"1341",3087,256462,10925,"여자","대졸","서울"
"1342",3089,463934,18537,"여자","대졸","서울"
"1343",3091,305397,11605,"여자","대졸","그외"
"1344",3095,524765,12316,"여자","대학원졸","서울"
"1345",3096,33316,1757,"여자","고졸","그외"
"1346",3100,960047,40313,"남자","대학원졸","서울"
"1347",3102,464953,21966,"남자","대졸","서울"
"1348",3104,121380,7107,"여자","대졸","서울"
"1349",3105,420321,13619,"남자","대졸","서울"
"1350",3107,755858,29495,"여자","대졸","서울"
"1351",3108,577202,22864,"남자","대졸","서울"
"1352",3109,494886,32891,"남자","대졸","서울"
"1353",3111,185782,1333,"남자","대학원졸","그외"
"1354",3112,1255198,51505,"여자","대졸","서울"
"1355",3116,341135,13940,"남자","고졸","그외"
"1356",3120,751179,50765,"여자","대졸","서울"
"1357",3125,766050,29562,"여자","대졸","서울"
"1358",3126,521599,19791,"남자","고졸","그외"
"1359",3128,762270,39055,"남자","대졸","서울"
"1360",3130,405328,21327,"남자","고졸","서울"
"1361",3131,864731,28955,"남자","대졸","그외"
"1362",3134,682588,15482,"남자","대졸","서울"
"1363",3137,214703,9353,"남자","대졸","그외"
"1364",3139,400940,12282,"여자","대학원졸","서울"
"1365",3150,489984,21066,"남자","대학원졸","서울"
"1366",3152,148348,10570,"남자","대졸","서울"
"1367",3155,238355,2933,"여자","고졸","서울"
"1368",3158,84369,3539,"여자","대졸","그외"
"1369",3159,190287,8529,"남자","고졸","서울"
"1370",3160,725345,25429,"여자","대졸","그외"
"1371",3161,996706,38368,"남자","대졸","서울"
"1372",3165,342316,11818,"남자","대졸","그외"
"1373",3166,306198,14520,"여자","고졸","그외"
